term_str,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
forgive,0.001410261,0.03161498,-0.029817022,0.07275559,-0.123459905,0.06912501,-0.07092763,0.023115717,-0.16887324,0.15739216,-0.1611798,0.056617536,0.16328676,0.21166506,-0.24035169,-0.09604128,0.15721002,-0.19169638,-0.2719787,0.08131538,0.09114445,-0.06874632,-0.13702789,0.16047175,0.28928187,-0.04677344,-0.120879285,0.055628683,-0.12013131,-0.11042363,-0.13553569,-0.1251713,-0.14045595,-0.0072133234,-0.028547382,0.19445033,0.07030605,-0.1359147,0.055714868,0.062179882,-0.021593375,-0.1436493,0.14214467,0.045037802,-0.035425298,0.16114335,0.07874196,0.09558506,0.14642684,-0.032233987,-0.028009042,-0.31540966,-0.048133872,0.0123095885,0.061482355,-0.045767162,-0.1662123,-0.0934358,-0.082150385,0.089342184,-0.13224418,-0.17262112,-0.34446418,-0.0767411,0.009610941,0.12709537,-0.04750843,-0.112429805,-0.077853404,0.025199383,-0.037419736,-0.14352837,-0.24503897,-0.04895447,-0.08190031,-0.11236273,0.022905266,0.03866366,-0.097959176,-0.27203417,-0.08894394,-0.11840586,-0.10681155,0.17103185,-0.21023628,0.13870382,-0.13629062,-0.27980494,-0.12731421,0.061268575,-0.15484874,0.0790289,0.14112902,-0.20016704,0.027549649,0.0069222315,0.06668352,0.035352383,-0.076685295,-0.17341593
both,0.0391189,0.07040246,-0.01485338,0.044636037,-0.23980458,0.21815611,-0.038926374,0.17141218,-0.1652708,0.054969702,-0.1206774,-0.008400022,0.080596246,0.15386255,-0.15873612,-0.0031006993,0.13962097,-0.17892456,-0.17604323,0.15174721,0.08490554,-0.16903618,-0.07889808,0.24112135,0.2265818,-0.014795427,-0.04163963,0.06825888,-0.14017686,-0.08197951,-0.03317524,-0.20702468,-0.13848302,-0.006227775,-0.026837727,0.14624214,0.16064481,-0.1488547,0.13513607,0.0011873883,0.04096365,-0.057579197,0.20081484,-0.05448485,-0.026401663,0.13965629,-0.017904794,0.09170932,0.15330017,-0.008766945,0.0076183667,-0.32728273,-0.10187163,0.1223917,0.111651614,-0.06075707,-0.098656066,0.021480042,-0.055415183,0.09596877,-0.08398975,-0.13367695,-0.29729035,-0.040392112,0.11382432,0.03141127,-0.021744555,-0.081226766,-0.12574092,-0.054263253,-0.004662414,-0.1359698,-0.16567893,-0.12496301,-0.03034001,-0.10529643,0.042284157,-0.011704635,-0.17697449,-0.2025152,-0.10026892,0.05504533,-0.15497196,0.14930616,-0.19386724,0.05894354,-0.24233551,-0.25619495,-0.09346781,0.06450568,-0.119477384,0.087277815,0.12862441,-0.060923662,0.068422146,-0.019987684,0.09382706,-0.002241446,-0.08178079,-0.16148053
stupid,-0.0024332344,0.061570633,0.012045068,0.08514112,-0.17346972,0.13016534,-0.039908666,0.0952596,-0.18038443,0.07855704,-0.141917,0.034518216,0.12283657,0.17204142,-0.1502062,-0.1282446,0.12106327,-0.16316815,-0.16735673,0.10839174,0.07288059,-0.08921201,-0.1025239,0.20481284,0.25344747,-0.025110833,-0.08581397,0.03203039,-0.14788443,-0.06287927,-0.06702929,-0.18060395,-0.11227629,0.0086966045,-0.021282762,0.18203233,0.1229296,-0.19082412,0.08925633,0.061898146,0.020433525,-0.070613705,0.22586179,-0.0018291692,0.0034949314,0.13451967,0.02070911,0.06472775,0.17058378,-0.026708974,-0.055449776,-0.364302,-0.06959261,0.06310253,0.09251947,-0.050571095,-0.09784282,0.009467309,-0.070509166,0.16329177,-0.077681676,-0.10862498,-0.34521303,-0.06854094,0.080845475,0.04772666,-0.02431584,-0.06687059,-0.08452328,-0.016575754,-0.026939677,-0.16902582,-0.22401439,-0.08061967,0.007819395,-0.10770553,0.0332791,-0.013027148,-0.15379398,-0.23112278,-0.074530214,-0.006441712,-0.08258032,0.10436774,-0.22750609,0.053096753,-0.21060073,-0.2953381,-0.11904891,0.062386405,-0.1185941,0.10486299,0.08819502,-0.073515505,0.031620737,0.012582838,0.082168505,-0.030189628,-0.099474795,-0.12750441
baby,-0.079390205,0.116974376,0.016624358,0.09345835,-0.21860681,0.14250952,-0.04587909,0.13525455,-0.15329742,0.09034251,-0.102268,0.009334556,0.085904606,0.088536605,-0.11262515,-0.056607217,0.12235599,-0.16897324,-0.13161121,0.12226984,0.041241866,-0.09360656,-0.11709214,0.19862439,0.25194275,-0.017200498,-0.09602728,0.045814686,-0.13710113,-0.10236746,-0.09241171,-0.19046041,-0.08594605,0.005402878,-0.036175277,0.1570701,0.14748026,-0.17101209,0.10643652,0.06146654,-0.0073669776,-0.0138663575,0.22100885,-0.01640798,-0.023013106,0.08213957,0.04155286,0.018835932,0.122047886,0.001614586,-0.029863922,-0.34611988,-0.12202108,0.062454503,0.08132114,-0.04461186,-0.007132391,0.051382717,-0.084427424,0.15571071,-0.057731785,-0.08791789,-0.3185564,0.006700154,0.07018343,0.05268643,-0.038460165,-0.006984091,-0.18019289,-0.008787298,0.007935993,-0.15315081,-0.19068213,-0.104953036,0.021038245,-0.13325673,0.061298452,0.011388192,-0.12773877,-0.23142467,-0.12474443,0.06267573,-0.08176328,0.04343929,-0.24664086,-0.018675838,-0.20408522,-0.250452,-0.098036796,0.018899705,-0.15032542,0.11241834,0.073374555,-0.06004566,-0.007403405,0.0020863875,0.050104074,-0.013081893,-0.08619667,-0.10203446
ones,0.006721186,0.10030662,0.017408509,0.106963605,-0.24461879,0.19990201,0.007050704,0.15009634,-0.19085,0.023570932,-0.11970545,-0.0049891346,0.09953202,0.18563041,-0.16696452,-0.02170984,0.1193123,-0.19490506,-0.14650086,0.17407677,0.10159541,-0.14668158,-0.07016036,0.25775436,0.22129034,-0.010333233,-0.07507056,0.05664254,-0.1660066,-0.1313809,-0.032408822,-0.18389548,-0.10157894,0.010387475,-0.018622477,0.11623418,0.12287032,-0.1537284,0.09110361,0.047674377,0.039532635,-0.031592663,0.27047968,-0.0032494285,-0.031778984,0.101428725,-0.0016644276,0.072737545,0.12342947,0.009452179,-0.024114534,-0.386285,-0.1048972,0.09264752,0.10278471,-0.08815588,-0.059861932,0.06779172,-0.046477202,0.12636714,-0.023784863,-0.11845577,-0.34563333,-0.01093235,0.08202043,0.04049967,-0.0018389714,-0.026653856,-0.16951142,-0.03852266,0.01815906,-0.18582956,-0.20013328,-0.10640504,0.050760727,-0.102095075,0.039156284,0.055532068,-0.16235535,-0.2148374,-0.047133647,0.07028413,-0.12772807,0.092245884,-0.25966817,0.0029427984,-0.25739947,-0.26938346,-0.08676317,0.07006196,-0.14507917,0.09538688,0.079856895,-0.05300849,0.06139567,0.004316202,0.070489354,-0.0019402532,-0.08314349,-0.11498754
living,-0.06383104,0.12771985,-0.00418511,0.13209236,-0.2793813,0.23591104,-0.038914893,0.18758179,-0.17849147,0.07034643,-0.06902634,0.013488769,0.09361837,0.13996384,-0.11188573,-0.026489293,0.123277485,-0.1677478,-0.10287135,0.15953694,0.052632723,-0.13573448,-0.084538676,0.25893375,0.26400265,-0.020070683,-0.055654623,0.053603992,-0.15565598,-0.14389686,-0.027764311,-0.21584637,-0.06603302,-0.0007105044,-0.040568877,0.10562425,0.15526971,-0.14307237,0.1275153,0.09794823,0.002083314,-0.006302951,0.26279306,-0.053050194,-0.028528623,0.030875107,0.01117778,0.040964577,0.117999725,0.069923654,0.004172737,-0.4077969,-0.121151164,0.07901937,0.1068818,-0.060707018,0.023344794,0.09493822,-0.072004184,0.1474621,-0.017875291,-0.08658986,-0.31402627,0.024569903,0.07043618,0.022094667,0.015985552,0.038624458,-0.21434669,-0.054788727,0.11089928,-0.20053433,-0.18933299,-0.15635687,0.08345391,-0.12794891,0.06488437,0.04662954,-0.17418101,-0.18253838,-0.06613411,0.123276524,-0.11618492,0.023573793,-0.28730696,-0.050395038,-0.26156735,-0.22404398,-0.049761306,0.060797222,-0.17779689,0.112219214,0.05456234,0.0070685428,0.022580294,0.009600369,0.07356306,-0.03913578,-0.10157601,-0.08910355
engine,-0.026991583,0.072683804,0.01814068,0.08015664,-0.20222212,0.14516027,-0.045951232,0.13128884,-0.1988549,0.07210695,-0.094407365,0.026424848,0.09206702,0.13963419,-0.13238639,-0.078231454,0.13194568,-0.14315726,-0.15720464,0.13355657,0.055873785,-0.09838387,-0.081986226,0.20162041,0.25304148,-0.013288379,-0.0867761,0.04376313,-0.15152861,-0.09572116,-0.068359785,-0.1849096,-0.09405261,0.008092003,-0.050116356,0.15533961,0.13904905,-0.21290314,0.10017069,0.08781364,0.0016670411,-0.027966367,0.23452023,-0.04497448,0.009908773,0.08501123,0.049767625,0.051618475,0.12622252,-0.0083626695,-0.06946559,-0.34748185,-0.104593426,0.08350594,0.09183046,-0.03573981,-0.060369994,0.053208396,-0.09054273,0.1548102,-0.06443468,-0.09255181,-0.32741076,-0.013663567,0.07374294,0.042586453,-0.009724173,-0.0327334,-0.1389545,-0.012726023,-0.0084269205,-0.15317154,-0.18138528,-0.098779105,0.0136425905,-0.12160415,0.040372968,-0.012760917,-0.14176255,-0.2342988,-0.0999728,0.046833128,-0.088794395,0.07541865,-0.22755422,0.0057014925,-0.18914978,-0.25238335,-0.09356538,0.03524697,-0.13776302,0.1299032,0.089548446,-0.049112123,0.015265276,0.027039101,0.06227238,-0.028114853,-0.08083724,-0.11419429
castle,-0.045508623,0.06754439,-0.0010183217,0.08607468,-0.20807247,0.12757641,-0.046407413,0.12613781,-0.17005493,0.087487325,-0.10132808,0.017455623,0.103126496,0.13491,-0.10537419,-0.0476222,0.10298893,-0.1517392,-0.12112057,0.11098993,0.056762774,-0.080524266,-0.11861965,0.21500531,0.26393062,-0.019938845,-0.078695916,0.03308268,-0.12320495,-0.07789033,-0.08419931,-0.20018652,-0.10942135,0.003040933,-0.033515297,0.11023716,0.1489883,-0.1820613,0.10372301,0.09608343,-0.002285536,-0.047668885,0.22456919,-0.044545382,-0.015879542,0.077702165,0.034420453,0.05101288,0.13218333,-0.017247187,-0.023007065,-0.34551734,-0.118191026,0.06442648,0.08836199,-0.03790884,-0.032203957,0.032444008,-0.06403266,0.16514537,-0.02995337,-0.11555653,-0.33050543,-0.008528718,0.08478867,0.028058061,-0.003507766,-0.02121084,-0.13739924,-0.010493241,0.020308204,-0.14937472,-0.19576097,-0.100302465,0.031672616,-0.12020067,0.059216578,-0.017590128,-0.14230807,-0.22032107,-0.11117016,0.03189101,-0.08278995,0.06270415,-0.23320247,0.025564795,-0.18834008,-0.26765493,-0.10059799,0.04669148,-0.118443824,0.11994444,0.10349732,-0.03714254,0.0026059945,0.011291966,0.051616773,-0.0022644443,-0.08383057,-0.12467934
shōkichi,-0.027350422,0.06579323,0.0055427863,0.072397,-0.18859789,0.13750115,-0.029826472,0.11500472,-0.173474,0.084757365,-0.1293909,0.019714871,0.11574377,0.1604283,-0.14700784,-0.07886869,0.12042334,-0.17560847,-0.16447172,0.0926522,0.07658164,-0.09243127,-0.11890377,0.22309518,0.25737438,-0.007187451,-0.10896391,0.04626014,-0.13939281,-0.080030054,-0.06493709,-0.18459225,-0.11419746,0.0105748335,-0.0144666815,0.15495867,0.12760998,-0.1919109,0.083363995,0.045603327,0.019492704,-0.04799465,0.19943942,-0.017456695,-0.016277812,0.119854175,0.018835332,0.07497515,0.13947435,-0.0039849062,-0.029435001,-0.32793465,-0.07232964,0.07105891,0.10020076,-0.04083244,-0.08597354,0.0037152008,-0.07426598,0.15300047,-0.07654488,-0.11031879,-0.33259612,-0.030250043,0.08777569,0.05940251,-0.022193044,-0.05523166,-0.11912951,-0.0155335795,-0.014129606,-0.16273448,-0.21053427,-0.09682807,0.011951252,-0.10427035,0.019422192,-0.034897678,-0.13939537,-0.23533376,-0.112161405,-0.012258166,-0.09333618,0.10298017,-0.22784421,0.051578827,-0.2066842,-0.26507917,-0.10248615,0.045167707,-0.109076835,0.10747121,0.11346124,-0.08432346,0.036533523,0.0032414314,0.07705627,-0.02044945,-0.08595291,-0.1311916
year,-0.06669378,0.11504644,0.014812742,0.09257503,-0.26916128,0.21917106,-0.03475702,0.19727737,-0.14798054,0.054600697,-0.07367027,0.020080753,0.052158434,0.0739604,-0.11633576,0.0029794064,0.1309335,-0.16647826,-0.07286267,0.17968091,0.0746386,-0.12149451,-0.108433865,0.23592237,0.26406053,0.001108016,-0.05564899,0.081259824,-0.1531854,-0.1684051,-0.042636182,-0.20274882,-0.08037479,0.010632152,-0.032275196,0.098557636,0.19569778,-0.16277006,0.11400618,0.07731139,-0.021445723,0.011656646,0.23643306,-0.035193685,-0.031212702,0.04351145,0.01651039,0.03172701,0.106389776,0.057116713,0.0032015305,-0.36534274,-0.14373678,0.07347431,0.09119378,-0.06770646,0.027220588,0.10778505,-0.04746814,0.14390893,-0.0094740195,-0.06535079,-0.32112697,0.05292379,0.06733843,0.02815185,-0.017354954,0.068805024,-0.23203784,-0.022856731,0.07554795,-0.1770205,-0.14492582,-0.15495405,0.07422682,-0.112461455,0.058491237,0.045154184,-0.17208344,-0.18432663,-0.105597466,0.13253343,-0.09654715,0.0037792444,-0.26633435,-0.055265423,-0.24009126,-0.20927022,-0.065032184,0.04808072,-0.1637497,0.11944399,0.05356449,-0.026339425,0.019881563,-0.00930502,0.051669467,-0.0076976586,-0.0760796,-0.11896768
ngh,-0.070381224,0.006509084,0.012412991,0.056022692,-0.1437436,0.0822982,-0.022045746,0.0715385,-0.13754967,0.11808527,-0.018608987,0.050657596,0.041460488,0.012959312,-0.098315924,-0.019667005,0.14926507,-0.024530804,0.023838505,0.04361706,0.030090282,-0.029245317,-0.100944884,0.11810705,0.22891515,0.03315795,-0.01099786,0.07566284,-0.07561177,-0.07504643,-0.06269914,-0.13891879,-0.07018386,0.03968934,-0.046686172,0.13852641,0.15638459,-0.19484669,0.14378239,0.08778847,0.0021360693,-0.10305753,0.103511944,-0.012110051,0.04090171,0.14765818,0.01504516,-0.030386083,0.1274158,-0.060071137,-0.0047321194,-0.17035244,-0.15145025,0.10359658,0.081980035,0.045800913,0.044421293,-0.03827236,-0.01610228,0.105470866,-0.11984217,-0.063154764,-0.25868055,-0.005210796,0.11123999,0.030325944,-0.060229853,0.030983362,-0.069769956,-0.02626937,-0.027030176,-0.08454453,-0.1521233,-0.019672368,-0.028853262,-0.0795626,-0.043165114,-0.10081705,-0.13360417,-0.1353772,-0.10361364,-0.011900165,-0.096283734,0.043961663,-0.15610665,-0.06869735,-0.08857298,-0.24832459,-0.13931336,0.0062928563,-0.04463638,0.10584868,0.04832516,-0.10951944,-0.00018552465,-0.0372687,0.056471873,-0.037358716,-0.11480161,-0.14466773
guys,0.012110063,0.0676102,0.00047392253,0.07419431,-0.20703886,0.13008091,-0.03533812,0.11831473,-0.18324032,0.06661355,-0.11923275,0.010387433,0.09444557,0.17271309,-0.13817249,-0.09658855,0.13270101,-0.17089623,-0.15598534,0.117677525,0.095916405,-0.08591985,-0.08799158,0.21699198,0.2449456,-0.021467967,-0.09873182,0.0038799185,-0.15288442,-0.050631844,-0.044793278,-0.20307568,-0.1295889,0.0010415086,-0.025793094,0.14752172,0.13304968,-0.17441374,0.108518116,0.06156539,0.026309349,-0.059890207,0.23310177,-0.02204588,0.0014059861,0.10603492,0.016393924,0.09149341,0.17312232,-0.037926916,-0.04416854,-0.33484578,-0.0702476,0.0801,0.095000446,-0.044644553,-0.09403453,-0.007533701,-0.054025948,0.16284958,-0.056169607,-0.11761859,-0.326047,-0.0480827,0.125573,0.05552678,-0.01408082,-0.06261662,-0.084065855,-0.0318814,-0.01970513,-0.14974982,-0.20645027,-0.090925254,0.035276577,-0.082316995,0.023251433,-0.019489069,-0.15931271,-0.23390268,-0.095711805,-0.006187638,-0.11924915,0.0973012,-0.22782667,0.035295498,-0.21559274,-0.28475547,-0.11352264,0.05488428,-0.113319844,0.096402824,0.10865845,-0.07135424,0.021455137,0.0074201683,0.08256714,-0.023050593,-0.094620004,-0.13580205
wan,0.09857714,-0.036300007,-0.0363786,0.078822285,-0.19234735,-0.01079279,-0.12314364,0.025439462,-0.26725408,0.01669237,-0.17156677,0.10733816,0.20877093,0.26372573,-0.2446827,-0.20102438,0.1992701,-0.14729962,-0.26280817,0.022895178,0.0740821,-0.0809196,-0.08266731,0.13610718,0.25454676,0.024497688,-0.2279811,0.013132038,-0.17757171,0.011225262,-0.12106297,-0.10949969,-0.17588654,-0.057094462,-0.017849267,0.13847594,0.06296194,-0.26382098,0.02921664,0.194735,0.009212998,-0.21218483,0.20253962,-0.017228127,0.048123494,0.19284488,0.068713754,0.1265729,0.119316354,-0.05017919,-0.1830663,-0.37315708,-0.06295052,0.08110198,0.08556089,0.019251142,-0.20974459,-0.06452526,-0.17006738,0.19262218,-0.116882615,-0.08718855,-0.38396347,-0.07513848,0.04815701,0.048737027,0.0131420875,-0.21711448,-0.09940203,0.07524825,-0.11075557,-0.084325634,-0.19137195,-0.008358224,-0.12650439,-0.1879791,-0.053402577,-0.095306784,-0.09516541,-0.3810172,-0.09814661,-0.023863466,-0.08630831,0.25185,-0.11111776,0.1311731,-0.04801527,-0.29391676,-0.095243946,0.07492787,-0.0989343,0.21685576,0.20889899,-0.16823946,-0.030801289,0.04747525,0.012019347,0.016008934,0.001291974,-0.2119006
rice,0.002467479,0.07081043,0.008878067,0.10370317,-0.17778276,0.11754174,-0.05171454,0.11326952,-0.23361264,0.08304493,-0.14300604,0.04041635,0.14117253,0.20069334,-0.1685327,-0.14235775,0.10807483,-0.17913269,-0.22123507,0.13249566,0.06736796,-0.10294264,-0.06500102,0.1765493,0.23652251,-0.032811545,-0.11488392,0.044601716,-0.14995302,-0.1285416,-0.10002908,-0.11840136,-0.10660901,0.0029910936,-0.014347759,0.15972158,0.06824692,-0.18557072,0.056572717,0.102254145,0.0026497766,-0.09179377,0.21465823,0.0054346235,0.014955197,0.088726446,0.09709317,0.08812373,0.116132304,0.0030237553,-0.08437909,-0.37532434,-0.057955794,0.04614823,0.10122406,-0.08466142,-0.100180216,-0.0027499518,-0.1174415,0.14707571,-0.06348986,-0.1166432,-0.3615329,-0.024474878,0.03213701,0.073698476,-0.01544856,-0.08699142,-0.09863239,-0.010253097,-0.0018016803,-0.1647832,-0.22908069,-0.07422262,0.008921409,-0.113177106,0.034274533,0.012348109,-0.14209779,-0.2761209,-0.0746584,0.0312307,-0.05880686,0.11631593,-0.24876432,0.08785879,-0.17853905,-0.28857893,-0.07696836,0.052374348,-0.14591776,0.12161355,0.09673308,-0.10020183,0.03390954,0.019026736,0.047292463,-0.015627554,-0.062134348,-0.118907705
mind,-0.043688115,0.051167734,-0.005831979,0.11262247,-0.20280734,0.10619976,-0.06409375,0.11057894,-0.18338846,0.09489009,-0.1459072,0.05467218,0.14632103,0.1870627,-0.1628724,-0.1044256,0.11630467,-0.19352503,-0.20325878,0.094963364,0.07114142,-0.064589724,-0.11135477,0.1745658,0.24219747,-0.009636239,-0.11859679,0.05598477,-0.1109468,-0.10942159,-0.090756044,-0.16653448,-0.10681287,0.0049941163,-0.01653442,0.14553396,0.10180526,-0.18339576,0.06707078,0.073444255,-0.01287021,-0.07551378,0.19607846,-0.0018288292,-0.018475745,0.10748206,0.063416004,0.043678675,0.13223176,0.007909608,-0.06707709,-0.35963288,-0.08160668,0.02603537,0.08514268,-0.06636886,-0.07106044,0.0015571854,-0.103223406,0.14534625,-0.07114338,-0.14091654,-0.35856864,-0.009268739,0.04591103,0.071099624,-0.020055316,-0.051579483,-0.12836675,0.020385418,-0.017531667,-0.14511548,-0.21586333,-0.0717248,-0.019933684,-0.15580869,0.041721936,-0.01315962,-0.11690001,-0.29043722,-0.09351734,-0.0011231302,-0.051758785,0.10932091,-0.23345107,0.056663316,-0.15525779,-0.26124156,-0.09521795,0.058241863,-0.15397243,0.11450966,0.10509891,-0.1282674,0.0073524658,0.037536945,0.027972871,-0.0016400685,-0.045261163,-0.15087424
leaving,0.027002802,0.06208484,0.018676063,0.059074406,-0.19385427,0.15472269,-0.012785417,0.1528793,-0.17811196,0.062051933,-0.11291125,0.05003171,0.06599149,0.15273042,-0.1638224,-0.06844421,0.15235074,-0.1738707,-0.17496024,0.12120201,0.095552966,-0.10431373,-0.10641165,0.22429146,0.2447584,-0.044817924,-0.068504475,0.09158238,-0.1548486,-0.13,-0.053150114,-0.19154386,-0.095052846,-0.018216595,-0.046059918,0.15984009,0.13359109,-0.13763484,0.09253611,0.04581039,-0.0048837285,-0.022832265,0.19491422,-0.012407223,-0.019911958,0.11296325,0.04301703,0.07900597,0.14249052,-0.014304869,-0.02521018,-0.32547644,-0.083305225,0.05063575,0.06779136,-0.07790737,-0.11190892,-0.017584652,-0.03514052,0.104492776,-0.07900893,-0.10676594,-0.32923222,-0.043006353,0.05713635,0.07184156,-0.03419817,-0.057213023,-0.121316634,-0.006324666,0.0022843236,-0.12773958,-0.1854931,-0.11033562,-0.008100268,-0.07140615,0.016156586,-0.021351216,-0.1364063,-0.23001857,-0.10978306,-0.009574412,-0.09297308,0.12422044,-0.20791917,0.03163443,-0.19029239,-0.25638753,-0.083637506,0.0432092,-0.17303558,0.09547036,0.103159785,-0.083022654,0.06490065,-0.0061149606,0.058589503,-0.024145955,-0.083030745,-0.1501268
save,-0.04546114,0.059095383,-0.0026504826,0.10209716,-0.22218424,0.17233174,-0.028878208,0.13875213,-0.21837515,0.048943073,-0.089743465,0.0025496134,0.11430788,0.18540134,-0.16514204,-0.030748157,0.11065219,-0.17388812,-0.18511459,0.14198631,0.068491116,-0.14736299,-0.053587615,0.20712253,0.22950262,0.01122431,-0.09024932,0.05448731,-0.13955751,-0.0985166,-0.08125095,-0.17758085,-0.12441916,-0.006509153,-0.014891478,0.13902783,0.13034932,-0.18274125,0.059693467,0.08148184,0.02002388,-0.03779687,0.23577166,-0.03296871,-0.020129742,0.09585343,0.03526128,0.08654031,0.10573247,0.01133536,-0.049830355,-0.3742176,-0.0948875,0.10465493,0.107270695,-0.08160486,-0.046153937,0.061561905,-0.09232562,0.11054815,-0.066064514,-0.11622422,-0.31598476,0.017556608,0.06064767,0.02269422,0.024115898,-0.064538024,-0.14467603,-0.014660853,0.0035314176,-0.18159024,-0.16982752,-0.09813995,-0.009860188,-0.1378408,0.018862916,0.015288833,-0.13737229,-0.22374734,-0.073360756,0.06442451,-0.0999833,0.08748876,-0.24721527,0.047686208,-0.20599462,-0.24910733,-0.10764592,0.042111352,-0.12949294,0.11981516,0.084340245,-0.055401515,0.048565596,0.022776721,0.051650934,0.00577356,-0.048284907,-0.11706694
promise,0.011240688,0.05157629,0.015826114,0.08454474,-0.18207616,0.12083579,-0.025673483,0.09031265,-0.19815482,0.07960206,-0.18432285,0.046998553,0.16089809,0.20706263,-0.20721866,-0.094245985,0.1124056,-0.20054154,-0.2574466,0.107523516,0.06950135,-0.10150847,-0.10640728,0.20301276,0.26621655,-0.016352354,-0.107128404,0.061471883,-0.12123838,-0.10835193,-0.07126918,-0.14177805,-0.13993569,0.010718599,0.0020512447,0.15204832,0.07595574,-0.14846951,0.0604867,0.05293254,0.002193546,-0.09657763,0.1948165,0.016644787,-0.01613631,0.14536175,0.06358248,0.077542685,0.13338234,-0.019841285,-0.052844048,-0.3595023,-0.062183022,0.033569127,0.0784655,-0.08478066,-0.15471351,-0.024497584,-0.083202094,0.11159086,-0.10903072,-0.15649414,-0.34058443,-0.05935012,0.06460049,0.06529518,-0.024616476,-0.10169221,-0.117417775,-0.0035915182,-0.039482832,-0.14456803,-0.23720978,-0.07815193,-0.022987315,-0.13486445,0.042692564,0.017249228,-0.12892069,-0.27418965,-0.07561009,-0.046147387,-0.09512491,0.1609757,-0.20268464,0.10379242,-0.18023367,-0.27308887,-0.096408434,0.06324741,-0.1556446,0.11475154,0.12369889,-0.13649866,0.028377363,0.007558228,0.067117244,-0.0019328025,-0.072163,-0.15453883
