term_str,PC0,PC1,PC2,PC3,PC4
valentina,-6.9330134975671975e-06,-1.1269013116883966e-05,-1.567677891901671e-05,-5.395581578946012e-06,4.849045299738709e-07
valley,-0.00012923949539183992,-0.0002258796593128835,-0.0003073160519308128,-9.467467966230548e-05,-0.0005869285290461889
valuable,-6.9330134975671975e-06,-1.1269013116883966e-05,-1.567677891901671e-05,-5.395581578946012e-06,4.849045299738709e-07
value,-1.2695252563153992e-05,-2.1333569123712225e-05,-2.9382732680401512e-05,-3.0668485789798326e-05,5.546680984486184e-06
valued,-8.267534381846967e-06,-1.6203686107325783e-05,2.4208694940973432e-05,-1.8435669289966875e-05,0.0001120928157491574
valve,-9.26081147313649e-06,-1.6652504432408434e-05,-3.465533999120327e-05,0.0001478683937888457,5.699887702503636e-06
vampire,-4.115492097239195e-06,-7.376959731791678e-06,-9.64373826616412e-06,-1.1965423326096936e-05,4.357407002055184e-06
van,-4.115492097239195e-06,-7.376959731791678e-06,-9.64373826616412e-06,-1.1965423326096936e-05,4.357407002055184e-06
vanish,-5.642427208804733e-06,-9.974139249282562e-06,-1.2581648285484679e-05,-1.0366488919014261e-05,-2.811324870066748e-06
vanished,-5.642427208804733e-06,-9.974139249282562e-06,-1.2581648285484679e-05,-1.0366488919014261e-05,-2.811324870066748e-06
vanishing,-5.642427208804733e-06,-9.974139249282562e-06,-1.2581648285484679e-05,-1.0366488919014261e-05,-2.811324870066748e-06
vapor,-7.701796971081028e-06,-1.3302071444386119e-05,-2.118298283289703e-05,-1.3966243667949624e-05,-3.909604535379733e-05
vapors,-3.0807187884328435e-05,-5.320828577755199e-05,-8.473193133160011e-05,-5.5864974671806425e-05,-0.00015638418141521125
various,-1.4445114809098406e-05,-2.5590228463895894e-05,-3.1712342286494745e-05,-3.331199732561079e-05,6.003418612218316e-06
vast,-5.642427208804733e-06,-9.974139249282562e-06,-1.2581648285484679e-05,-1.0366488919014261e-05,-2.811324870066748e-06
vc,-1.1991314478701353e-05,-1.919711303963796e-05,-2.8112479443666467e-05,-3.0208678337732173e-05,7.956372495115524e-06
ve,-0.0,-0.0,0.0,-0.0,-0.0
vegetable,-1.0310919426322431e-05,-2.2826063759448104e-05,0.00010879576173085067,1.46480528194999e-05,-3.16753354679232e-05
vegetables,-9.087054360649138e-05,0.0002693627619092447,2.3540349416310747e-05,5.853475398129245e-06,-8.025388520734566e-07
vehicles,-1.0310919426322431e-05,-2.2826063759448104e-05,0.00010879576173085067,1.46480528194999e-05,-3.16753354679232e-05
veins,-9.26081147313649e-06,-1.6652504432408434e-05,-3.465533999120327e-05,0.0001478683937888457,5.699887702503636e-06
velocity,-9.26081147313649e-06,-1.6652504432408434e-05,-3.465533999120327e-05,0.0001478683937888457,5.699887702503636e-06
vengeance,-1.135545266331168e-05,-2.0148277114372526e-05,-2.5664983321136322e-05,-2.411018130190788e-05,-9.329273212125008e-07
venice,-6.9330134975671975e-06,-1.1269013116883966e-05,-1.567677891901671e-05,-5.395581578946012e-06,4.849045299738709e-07
vent,-2.3785243666554693e-05,-4.073079844235071e-05,-5.218901337973056e-05,-4.589662620048987e-05,2.215969244721113e-06
ventured,-4.115492097239195e-06,-7.376959731791678e-06,-9.64373826616412e-06,-1.1965423326096936e-05,4.357407002055184e-06
verb,-9.087054360649138e-05,0.0002693627619092447,2.3540349416310747e-05,5.853475398129245e-06,-8.025388520734566e-07
verbal,-7.701796971081028e-06,-1.3302071444386119e-05,-2.118298283289703e-05,-1.3966243667949624e-05,-3.909604535379733e-05
verge,-7.701796971081028e-06,-1.3302071444386119e-05,-2.118298283289703e-05,-1.3966243667949624e-05,-3.909604535379733e-05
verse,-8.74041997539093e-06,-1.5985066980022223e-05,-2.5230472845474876e-05,-3.927539897991643e-05,-6.82057268275537e-05
very,-0.0,-0.0,0.0,-0.0,-0.0
vexes,-7.701796971081028e-06,-1.3302071444386119e-05,-2.118298283289703e-05,-1.3966243667949624e-05,-3.909604535379733e-05
vibration,-7.928414555518232e-06,-1.3576932814116903e-05,-1.7396337793243522e-05,-1.5298875400163303e-05,7.386564149070605e-07
vicinity,-5.642427208804733e-06,-9.974139249282562e-06,-1.2581648285484679e-05,-1.0366488919014261e-05,-2.811324870066748e-06
victims,-1.4782603612026703e-05,-2.6126502629233404e-05,-3.6951726924744864e-05,-3.6766147621271456e-05,-1.918867898283816e-05
victory,-1.6461968388958134e-05,-2.9507838927169152e-05,-3.857495306465967e-05,-4.7861693304391654e-05,1.7429628008222196e-05
videotape,-4.115492097239195e-06,-7.376959731791678e-06,-9.64373826616412e-06,-1.1965423326096936e-05,4.357407002055184e-06
vietnam,-6.14860982919968e-06,-1.0383340289635185e-05,-1.2227400575357696e-05,-9.6991781550786e-06,1.1494490171491839e-06
view,-6.7581566676507335e-06,-1.1735610853383372e-05,-1.2816040009494569e-05,-1.0806638821822074e-05,2.4031576465851683e-08
viewers,-8.23098419447839e-06,-1.4753919463583356e-05,-1.928747653232824e-05,-2.3930846652193872e-05,8.714814004110368e-06
village,-6.0249245548368184e-05,-0.00010507618364226168,-0.00013520193669692157,-0.00010783255067056074,-5.326817863731302e-05
villagers,-7.701796971081028e-06,-1.3302071444386119e-05,-2.118298283289703e-05,-1.3966243667949624e-05,-3.909604535379733e-05
vine,-8.74041997539093e-06,-1.5985066980022223e-05,-2.5230472845474876e-05,-3.927539897991643e-05,-6.82057268275537e-05
violence,-1.1991314478701353e-05,-1.919711303963796e-05,-2.8112479443666467e-05,-3.0208678337732173e-05,7.956372495115524e-06
violent,-1.6799123650950603e-05,-2.9555359792576348e-05,-5.058728191947162e-05,6.302348699853412e-05,-3.977098467737152e-05
violently,-7.701796971081028e-06,-1.3302071444386119e-05,-2.118298283289703e-05,-1.3966243667949624e-05,-3.909604535379733e-05
visconti,-6.9330134975671975e-06,-1.1269013116883966e-05,-1.567677891901671e-05,-5.395581578946012e-06,4.849045299738709e-07
visibility,-4.115492097239195e-06,-7.376959731791678e-06,-9.64373826616412e-06,-1.1965423326096936e-05,4.357407002055184e-06
visit,-5.3941496110177256e-05,4.948082847097185e-05,-2.3177851744311523e-05,-4.2624400969453106e-05,-1.809505193441253e-05
visited,-1.3002247632316925e-05,-2.150943643878329e-05,-3.000583400234611e-05,-2.991811844270648e-05,3.793703258585947e-06
visiting,-8.74041997539093e-06,-1.5985066980022223e-05,-2.5230472845474876e-05,-3.927539897991643e-05,-6.82057268275537e-05
visitors,-6.14860982919968e-06,-1.0383340289635185e-05,-1.2227400575357696e-05,-9.6991781550786e-06,1.1494490171491839e-06
vivre,-2.3785243666554693e-05,-4.073079844235071e-05,-5.218901337973056e-05,-4.589662620048987e-05,2.215969244721113e-06
voice,0.00013160137952936666,-3.209960394831076e-05,-6.208565538803484e-05,8.540459275767624e-06,-2.9744995583587442e-05
voices,-9.26081147313649e-06,-1.6652504432408434e-05,-3.465533999120327e-05,0.0001478683937888457,5.699887702503636e-06
voilà,-4.115492097239195e-06,-7.376959731791678e-06,-9.64373826616412e-06,-1.1965423326096936e-05,4.357407002055184e-06
volunteer,-4.115492097239195e-06,-7.376959731791678e-06,-9.64373826616412e-06,-1.1965423326096936e-05,4.357407002055184e-06
vote,-4.115492097239195e-06,-7.376959731791678e-06,-9.64373826616412e-06,-1.1965423326096936e-05,4.357407002055184e-06
vow,-8.23098419447839e-06,-1.4753919463583356e-05,-1.928747653232824e-05,-2.3930846652193872e-05,8.714814004110368e-06
vowed,-9.479312744275373e-06,-1.7226001258430555e-05,-2.571451577837972e-05,-3.778244415241796e-05,-4.7078588310428773e-05
vows,-1.3448781392121486e-05,-2.6841766449556504e-05,6.739340773772872e-05,-4.798843324591713e-07,-2.281117468414665e-05
vulnerable,-1.0310919426322431e-05,-2.2826063759448104e-05,0.00010879576173085067,1.46480528194999e-05,-3.16753354679232e-05
w,-1.229721965839936e-05,-2.076668057927037e-05,-2.4454801150715392e-05,-1.93983563101572e-05,2.2988980342983678e-06
wa,-6.9330134975671975e-06,-1.1269013116883966e-05,-1.567677891901671e-05,-5.395581578946012e-06,4.849045299738709e-07
waa,-6.9330134975671975e-06,-1.1269013116883966e-05,-1.567677891901671e-05,-5.395581578946012e-06,4.849045299738709e-07
wah,-0.00025920651148595743,-0.0004564160994963137,-0.0008348191327946233,0.0017154025301470688,-0.0006162090260178241
wahh,-4.115492097239195e-06,-7.376959731791678e-06,-9.64373826616412e-06,-1.1965423326096936e-05,4.357407002055184e-06
waist,-4.115492097239195e-06,-7.376959731791678e-06,-9.64373826616412e-06,-1.1965423326096936e-05,4.357407002055184e-06
wait,-0.0,-0.0,0.0,-0.0,-0.0
waited,-1.5301070100584484e-05,-2.8759569373837758e-05,2.896409857821788e-05,-1.2097759955793015e-05,-1.065778844744871e-05
waiting,1.5280619359512048e-05,-2.071585690344025e-05,-2.11123580723065e-05,-8.899996330976915e-06,-1.6722582961969273e-05
wake,0.00038742841606874477,0.00030938791816745623,0.00010902631607490843,-6.645474502535141e-05,0.0003652546847258118
wakes,-8.267534381846967e-06,-1.6203686107325783e-05,2.4208694940973432e-05,-1.8435669289966875e-05,0.0001120928157491574
walk,2.8334852268077797e-05,1.4170999220537694e-05,6.307338207160002e-07,-2.0202069781720628e-05,2.514662864030307e-05
walked,-8.74041997539093e-06,-1.5985066980022223e-05,-2.5230472845474876e-05,-3.927539897991643e-05,-6.82057268275537e-05
walker,-6.14860982919968e-06,-1.0383340289635185e-05,-1.2227400575357696e-05,-9.6991781550786e-06,1.1494490171491839e-06
walking,-1.562940982470045e-05,-3.0162112319742893e-05,2.4540217156460496e-05,-2.7971601213571264e-05,-4.4611241371879735e-05
walks,-2.062831346122981e-05,-3.576806292258576e-05,-4.39690214210896e-05,-3.4202856742217896e-05,-2.8774328137588647e-05
wall,-1.3649382249159814e-05,-2.3883179492303516e-05,-3.8283382334891854e-05,5.4038284361765593e-05,-1.664208110580919e-05
walls,-9.26081147313649e-06,-1.6652504432408434e-05,-3.465533999120327e-05,0.0001478683937888457,5.699887702503636e-06
wan,3.5466376931826404e-05,-0.00010527780208366092,9.832589401324122e-05,-0.00015472783255933607,0.0006711423321405744
wander,-7.928414555518232e-06,-1.3576932814116903e-05,-1.7396337793243522e-05,-1.5298875400163303e-05,7.386564149070605e-07
wandered,-4.115492097239195e-06,-7.376959731791678e-06,-9.64373826616412e-06,-1.1965423326096936e-05,4.357407002055184e-06
wandering,-1.644456253957906e-05,-3.098580895202115e-05,5.949185570917949e-05,-1.1473634460981935e-05,-1.7489188376435003e-05
want,-0.0,-0.0,0.0,-0.0,-0.0
wanted,-0.0,-0.0,0.0,-0.0,-0.0
wants,-1.0282748423595009e-05,3.6601784807552994e-05,2.9514130525029613e-05,-1.5659859294497e-05,1.0613972657272512e-05
war,-5.401944235540647e-05,-9.927312423490894e-05,9.584205072189051e-05,-1.8908702788085918e-05,-4.796446165850219e-05
warehouse,-6.9330134975671975e-06,-1.1269013116883966e-05,-1.567677891901671e-05,-5.395581578946012e-06,4.849045299738709e-07
warfare,-8.713483589126303e-06,-1.5247693252735946e-05,-2.2730097135672824e-05,-1.9120726715321946e-05,-2.5614551140833562e-05
warlord,-1.1284854417609466e-05,-1.9948278498565124e-05,-2.5163296570969357e-05,-2.0732977838028523e-05,-5.622649740133496e-06
warm,-3.343044187482591e-05,-6.680504415645983e-05,0.00016852779707951718,7.640456314020281e-05,-5.3311964507148606e-05
warmer,-1.3375481622821345e-05,-2.1811161016150776e-05,-2.9744629288572266e-05,-2.9426076540644095e-05,6.714181725937032e-06
warms,-8.74041997539093e-06,-1.5985066980022223e-05,-2.5230472845474876e-05,-3.927539897991643e-05,-6.82057268275537e-05
warn,-5.642427208804733e-06,-9.974139249282562e-06,-1.2581648285484679e-05,-1.0366488919014261e-05,-2.811324870066748e-06
warned,0.00011888545875072993,1.4844509553364913e-05,8.361191146541285e-06,-1.7328376494939795e-05,5.5010642743331354e-05
warning,-1.2346476291718942e-05,-2.2130879195377464e-05,-2.893121479849554e-05,-3.589626997829471e-05,1.3072221006166995e-05
warrant,-1.3866026995135632e-05,-2.253802623376994e-05,-3.1353557838036204e-05,-1.0791163157892958e-05,9.698090599478194e-07
warrior,-8.74041997539093e-06,-1.5985066980022223e-05,-2.5230472845474876e-05,-3.927539897991643e-05,-6.82057268275537e-05
warriors,-1.692728162641541e-05,-2.992241774784991e-05,-3.7744944856456845e-05,-3.109946675704512e-05,-8.433974610200888e-06
warship,-9.26081147313649e-06,-1.6652504432408434e-05,-3.465533999120327e-05,0.0001478683937888457,5.699887702503636e-06
was,-0.0,-0.0,0.0,-0.0,-0.0
wash,-2.4230385060995276e-05,-4.158960463438212e-05,-3.8916904345003415e-05,4.028498355061945e-05,7.804525225297617e-05
washed,-5.642427208804733e-06,-9.974139249282562e-06,-1.2581648285484679e-05,-1.0366488919014261e-05,-2.811324870066748e-06
washing,-9.26081147313649e-06,-1.6652504432408434e-05,-3.465533999120327e-05,0.0001478683937888457,5.699887702503636e-06
wasn,-2.7397663107487013e-05,-5.755720842329467e-05,0.00019614179593818859,-5.58560153119827e-06,0.00011859173295300478
waste,-8.723783151700235e-05,-0.00018800125930679024,0.0007842512173133701,7.931653619081935e-05,-0.00012022789418558885
wasted,-7.928414555518232e-06,-1.3576932814116903e-05,-1.7396337793243522e-05,-1.5298875400163303e-05,7.386564149070605e-07
wasteful,-1.5618438619269494e-05,-2.6736480051369895e-05,-3.41201012513462e-05,-2.5783208647370662e-05,-2.146484775106939e-05
wasteland,-0.00027726469095896327,-0.0004788745719979803,-0.0007625873819844207,-0.0005027847720462705,-0.001407457632736938
wastes,-3.093275827896731e-05,-6.847819127834431e-05,0.00032638728519255195,4.394415845849976e-05,-9.502600640376963e-05
wasting,-1.5450998320277214e-05,-2.9860820655630164e-05,4.2092489059211696e-05,-1.4348574410653486e-05,-1.2971132317221004e-05
watch,6.683564548189891e-05,-1.925818746486373e-05,-3.430741681635094e-05,3.0380138702911055e-05,5.324528334815205e-05
watchdog,-7.701796971081028e-06,-1.3302071444386119e-05,-2.118298283289703e-05,-1.3966243667949624e-05,-3.909604535379733e-05
watched,-4.115492097239195e-06,-7.376959731791678e-06,-9.64373826616412e-06,-1.1965423326096936e-05,4.357407002055184e-06
watches,-9.087054360649138e-05,0.0002693627619092447,2.3540349416310747e-05,5.853475398129245e-06,-8.025388520734566e-07
watching,-1.4499940238803486e-05,-2.4962677029160323e-05,-2.7915705619493292e-05,-2.3088253842316646e-05,8.829861554077169e-07
water,2.6557446289427106e-05,6.716187851158915e-07,2.2570710013347347e-05,-1.3194386807605753e-05,1.3232349169328484e-05
watercress,-7.928414555518232e-06,-1.3576932814116903e-05,-1.7396337793243522e-05,-1.5298875400163303e-05,7.386564149070605e-07
watered,-1.1991314478701353e-05,-1.919711303963796e-05,-2.8112479443666467e-05,-3.0208678337732173e-05,7.956372495115524e-06
watering,-1.1991314478701353e-05,-1.919711303963796e-05,-2.8112479443666467e-05,-3.0208678337732173e-05,7.956372495115524e-06
watermelon,-3.597394343610679e-05,-5.759133911891822e-05,-8.433743833100568e-05,-9.062603501320328e-05,2.386911748534835e-05
waterspout,0.00026958404360068465,6.65875448184531e-05,1.5864680906217314e-05,4.703955265262216e-06,-5.894113130304348e-07
waterwheel,-2.622125992617572e-05,-4.795520094007201e-05,-7.569141853643307e-05,-0.00011782619693976245,-0.00020461718048268393
wave,0.00045947130171021837,9.163568880765539e-05,7.659826902348292e-05,4.6854082992216065e-06,-2.2803355909869595e-05
waves,0.0001923331671626851,3.731176056243432e-05,-6.905871041158273e-06,-2.5491270097437983e-05,-5.072612709514381e-05
waving,-1.3516313335302705e-05,-2.3471221706768873e-05,-2.5632080018991468e-05,-2.161327764364611e-05,4.806315293169928e-08
way,-0.0,-0.0,0.0,-0.0,-0.0
ways,-1.97675521089333e-05,-3.8719556285897066e-05,5.09787616196437e-05,4.315989751196935e-05,-4.7114285580975246e-05
we,-0.0,-0.0,0.0,-0.0,-0.0
weak,-3.108660272722314e-05,-6.109456059293298e-05,0.00011918312980626026,-1.7251996309553275e-05,-7.637215090019722e-05
weakening,0.00026958404360068465,6.65875448184531e-05,1.5864680906217314e-05,4.703955265262216e-06,-5.894113130304348e-07
weakens,-5.642427208804733e-06,-9.974139249282562e-06,-1.2581648285484679e-05,-1.0366488919014261e-05,-2.811324870066748e-06
weakling,-8.267534381846967e-06,-1.6203686107325783e-05,2.4208694940973432e-05,-1.8435669289966875e-05,0.0001120928157491574
weakminded,-6.14860982919968e-06,-1.0383340289635185e-05,-1.2227400575357696e-05,-9.6991781550786e-06,1.1494490171491839e-06
weakness,-4.115492097239195e-06,-7.376959731791678e-06,-9.64373826616412e-06,-1.1965423326096936e-05,4.357407002055184e-06
wealth,-4.115492097239195e-06,-7.376959731791678e-06,-9.64373826616412e-06,-1.1965423326096936e-05,4.357407002055184e-06
wealthier,-6.14860982919968e-06,-1.0383340289635185e-05,-1.2227400575357696e-05,-9.6991781550786e-06,1.1494490171491839e-06
weapons,-2.2204755028811438e-05,-3.92755987522953e-05,-7.081596207458512e-05,0.00014933579684065933,-3.64439013106154e-05
wear,-1.0978433049260334e-05,-1.9442757360611198e-05,-2.761958038336998e-05,-3.6111427221847316e-05,-4.944397762218052e-05
wearing,-1.8210607262184948e-05,-3.3606423560524534e-05,1.2323132822636054e-05,-2.193561142389088e-05,-5.285567986624602e-05
wears,-8.267534381846967e-06,-1.6203686107325783e-05,2.4208694940973432e-05,-1.8435669289966875e-05,0.0001120928157491574
weary,-8.74041997539093e-06,-1.5985066980022223e-05,-2.5230472845474876e-05,-3.927539897991643e-05,-6.82057268275537e-05
weather,-3.214450501625589e-05,-5.4989711170277004e-05,-6.639724789216229e-05,-5.8709447240686234e-05,7.047206921040671e-06
weave,-1.2540823053375806e-05,-2.3734392055529426e-05,-7.534084129748366e-07,-4.25532830223003e-05,3.236016542220196e-05
weaving,-8.74041997539093e-06,-1.5985066980022223e-05,-2.5230472845474876e-05,-3.927539897991643e-05,-6.82057268275537e-05
wedding,-1.7480839950783327e-05,-3.197013396004712e-05,-5.0460945690953974e-05,-7.855079795983947e-05,-0.00013641145365511873
weddings,-9.26081147313649e-06,-1.6652504432408434e-05,-3.465533999120327e-05,0.0001478683937888457,5.699887702503636e-06
wee,-4.115492097239195e-06,-7.376959731791678e-06,-9.64373826616412e-06,-1.1965423326096936e-05,4.357407002055184e-06
weed,0.0005391680872013952,0.00013317508963691264,3.172936181243615e-05,9.407910530524878e-06,-1.1788226260609245e-06
week,-6.7581566676507335e-06,-1.1735610853383372e-05,-1.2816040009494569e-05,-1.0806638821822074e-05,2.4031576465851683e-08
weeks,-8.23098419447839e-06,-1.4753919463583356e-05,-1.928747653232824e-05,-2.3930846652193872e-05,8.714814004110368e-06
weep,-4.115492097239195e-06,-7.376959731791678e-06,-9.64373826616412e-06,-1.1965423326096936e-05,4.357407002055184e-06
weight,-2.1648899129742834e-05,-3.896143400782759e-05,2.704085700633041e-06,-2.396165236515969e-05,-2.654810550304876e-05
weird,0.00014513886094739365,-1.1338008017717753e-05,5.2882845104598606e-05,-6.1003608218902975e-05,-3.352771286997002e-05
